match_id,url
1955875,https://www.whoscored.com/matches/1955875/live/brazil-brasileir%C3%A3o-2026-vitoria-corinthians
1955865,https://www.whoscored.com/matches/1955865/live/brazil-brasileir%C3%A3o-2026-cruzeiro-gremio
1955868,https://www.whoscored.com/matches/1955868/live/brazil-brasileir%C3%A3o-2026-internacional-mirassol
1955872,https://www.whoscored.com/matches/1955872/live/brazil-brasileir%C3%A3o-2026-coritiba-atletico-mg
1955857,https://www.whoscored.com/matches/1955857/live/brazil-brasileir%C3%A3o-2026-santos-fc-fluminense
1955860,https://www.whoscored.com/matches/1955860/live/brazil-brasileir%C3%A3o-2026-palmeiras-athletico-paranaense
1955862,https://www.whoscored.com/matches/1955862/live/brazil-brasileir%C3%A3o-2026-red-bull-bragantino-remo
1955851,https://www.whoscored.com/matches/1955851/live/brazil-brasileir%C3%A3o-2026-flamengo-bahia
1955884,https://www.whoscored.com/matches/1955884/live/brazil-brasileir%C3%A3o-2026-botafogo-rj-internacional
1955905,https://www.whoscored.com/matches/1955905/live/brazil-brasileir%C3%A3o-2026-bahia-santos-fc
1955908,https://www.whoscored.com/matches/1955908/live/brazil-brasileir%C3%A3o-2026-remo-cruzeiro
1955887,https://www.whoscored.com/matches/1955887/live/brazil-brasileir%C3%A3o-2026-sao-paulo-mirassol
1955890,https://www.whoscored.com/matches/1955890/live/brazil-brasileir%C3%A3o-2026-corinthians-vasco-da-gama
1955899,https://www.whoscored.com/matches/1955899/live/brazil-brasileir%C3%A3o-2026-gremio-coritiba
1955902,https://www.whoscored.com/matches/1955902/live/brazil-brasileir%C3%A3o-2026-athletico-paranaense-vitoria
1955893,https://www.whoscored.com/matches/1955893/live/brazil-brasileir%C3%A3o-2026-red-bull-bragantino-palmeiras
1955896,https://www.whoscored.com/matches/1955896/live/brazil-brasileir%C3%A3o-2026-atletico-mg-flamengo
1955881,https://www.whoscored.com/matches/1955881/live/brazil-brasileir%C3%A3o-2026-fluminense-chapecoense-af
